"created_at",content,interactions,source
"Apr 3, 2024 @ 10:49:57.000","@ClaraBrugadaM @CiroGomezL Osea pinche naca, quieres causar más tráfico? Estas re loca... Vamos con @STaboadaMx",0,"https://twitter.com/Pbarke86/status/1775566419654041622"
"Apr 3, 2024 @ 10:38:47.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Ah y tambien te explico: el principio basico de que te sigan, es que el que te siga vaya ATRAS de ti, no ADELANTE.

Burro",0,"https://twitter.com/azepeda/status/1775563607247352000"
"Apr 3, 2024 @ 10:37:24.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Yo te lo digo: No puedes manejar y usar el telefono al mismo tiempo, es infracción y está en el Reglamento de Transito. 🤷🏻‍♂️",0,"https://twitter.com/azepeda/status/1775563261179531407"
"Apr 3, 2024 @ 10:37:24.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Yo te lo digo: No puedes manejar y usar el telefono al mismo tiempo, es infracción y está en el Reglamento de Transito. 🤷🏻‍♂️",0,"https://twitter.com/azepeda/status/1775563261179531407"
"Apr 3, 2024 @ 10:36:45.000","@luisag_urena @STaboadaMx @ClaraBrugadaM @s Exígele a Tabe, que usa un deportivo público al que solo tienen acceso 40 personas a una alberca semiolimpica que pagan clases de buceo, no hay niños ni personas de la tercera edad, además hay otra alberca abierta que nadie usa. La delegación es un basurero.",0,"https://twitter.com/FlorSil35160641/status/1775563097144475797"
"Apr 3, 2024 @ 10:36:32.000","@maguifisher @AccionNacional @XochitlGalvez @STaboadaMx @mauriciotabe @MarkoCortes @JorgeRoHe @_ATejeda Mejor voto por quienes los pusieron!",0,"https://twitter.com/anrzsa/status/1775563043377942798"
"Apr 3, 2024 @ 10:34:52.000","@STaboadaMx @AlcaldiaMHmx @mauriciotabe Como que olvidan que el cartel inmobiliario es lo corrupto entre lo corrupto y sigue en Miguel Hidalgo",0,"https://twitter.com/ivancavecanem/status/1775562623414649088"
"Apr 3, 2024 @ 10:34:28.000","@Reporte_Indigo ¿¡Por qué no van a la @UNAM_MX al @IPN_MX, a la UAM todos los candidatos a Jefatura de Gobierno y Presidencia @XochitlGalvez, @AlvarezMaynez, @Claudiashein, @STaboadaMx, @ClaraBrugadaM, @Chertorivski!? No sólo a centros privados. No le saquen al parche. Algunos son pumas, también",0,"https://twitter.com/ClaudioRDelgado/status/1775562522692661663"
"Apr 3, 2024 @ 10:32:44.000","@ClaraBrugadaM, @STaboadaMx @Chertorivski 

A ver, se las pongo muy fácil. 

¿Qué onda con TODOS los baches en la gran mayoría de calles de la CDMX? 

¿Qué proponen para solucionar este problema que pone en riesgo la vida de quienes usamos bicicletas y motocicletas?",0,"https://twitter.com/Avion_Espia/status/1775562087504162861"
"Apr 3, 2024 @ 10:32:13.000","@polistermx @STaboadaMx @Chertorivski Ni aunque compre a miles de migrantes y bots Taboada va a ganar #SantiagoTajada",0,"https://twitter.com/AngelicaRo64591/status/1775561955954291081"
"Apr 3, 2024 @ 10:28:54.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Rebasamos y deja de estar de ridículo",0,"https://twitter.com/CLINICA_SID/status/1775561121618972882"
"Apr 3, 2024 @ 10:28:12.000","@OIncluido @ElizabethRivasC @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Yo he visto cambios, varios han sido buenos y sé que las áreas verdes están súper mal, pero estamos mejor que en la administración pasada.",0,"https://twitter.com/Mesthern/status/1775560944338293156"
"Apr 3, 2024 @ 10:28:12.000","@OIncluido @ElizabethRivasC @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Yo he visto cambios, varios han sido buenos y sé que las áreas verdes están súper mal, pero estamos mejor que en la administración pasada.",0,"https://twitter.com/Mesthern/status/1775560944338293156"
"Apr 3, 2024 @ 10:27:21.000","@Pasquev @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX jajajaja se ve que no conoces a rod",0,"https://twitter.com/Cons_guajarda/status/1775560730579697946"
"Apr 3, 2024 @ 10:27:21.000","@Pasquev @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX jajajaja se ve que no conoces a rod",0,"https://twitter.com/Cons_guajarda/status/1775560730579697946"
"Apr 3, 2024 @ 10:27:18.000","@ClaraBrugadaM Ay no #NiUnVotoAMorena2024 #TaboadaJefeDeGobiernoCDMX",0,"https://twitter.com/tetesole/status/1775560720899330203"
"Apr 3, 2024 @ 10:23:42.000","@LuzAlbarrn1 @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Están Taboada y su equipo",0,"https://twitter.com/leoncsm/status/1775559815542026713"
"Apr 3, 2024 @ 10:23:23.000","@STaboadaMx @AlcaldiaMHmx @mauriciotabe Este ratero debería de estar en la cárcel y no en campaña #SantiagoTajada",0,"https://twitter.com/juanCarTor19/status/1775559733585592755"
"Apr 3, 2024 @ 10:20:18.000","@JTONOPEREZ @STaboadaMx @GamoMonte Ya no queremos a mugrena en Xochimilco, estamos hartos de su corrupción de siempre 🤮🤮🤮🤮 disfrútala dónde vives",0,"https://twitter.com/JorgeHe27047303/status/1775558957047709725"
"Apr 3, 2024 @ 10:16:38.000","@PabloVazC @AlcaldiaMHmx Solo para la foto lo mismo hiciste en @A_VCarranza y no hay ningún detenido por extorsión ningún detenido por asalto ningún detenido por el CO eso sí chingo de ambulantes @evelyn_parraA @julioc_moreno y no me digas que no sabías #YaSeVan #ElCambioViene @XochitlGalvez @STaboadaMx",0,"https://twitter.com/chucho_camarena/status/1775558034292445630"
"Apr 3, 2024 @ 10:16:38.000","@PabloVazC @AlcaldiaMHmx Solo para la foto lo mismo hiciste en @A_VCarranza y no hay ningún detenido por extorsión ningún detenido por asalto ningún detenido por el CO eso sí chingo de ambulantes @evelyn_parraA @julioc_moreno y no me digas que no sabías #YaSeVan #ElCambioViene @XochitlGalvez @STaboadaMx",0,"https://twitter.com/chucho_camarena/status/1775558034292445630"
"Apr 3, 2024 @ 10:15:58.000","@MARYTERYTA @STaboadaMx @JCarlosAngeles @GamoMonte En Xochimilco ganó la reelección lacostra por la compra de votos de mugrena,yo vivía a cuadra y media de las oficinas de mugrena y el lunes siguiente de la elección había 2 filas que salían de ahí,estuvieron desde temprano y parte de la noche,pase varias veces y las no disminuian",0,"https://twitter.com/JorgeHe27047303/status/1775557865572302966"
"Apr 3, 2024 @ 10:07:39.000","Soy de #Xochimilco , mi familia y yo tenemos varios negocios aquí. Si @STaboadaMx  llegara a ganar...

Cierro mis negocios porque ya se lo que sigue...

Drogas, cobro de piso y secuestros tal como sucede en #Guanajuato 

Actualmente vivimos muy tranquilos... https://t.co/1Nn0dt0yEY",0,"https://twitter.com/Gabrielggarc/status/1775555773852188945"
"Apr 3, 2024 @ 10:06:38.000","@AlexBaks82 Votaron por @STaboadaMx en la Benito Juárez, todo puede ser.",0,"https://twitter.com/davalos96938312/status/1775555516598489414"
"Apr 3, 2024 @ 10:06:06.000","@ElizabethRivasC @Mesthern @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Déjense de mmdas las dos,tu Elizabet te la pasabas quejando de todo hoy el Pan  se quiere repartir todo con el PRI así lo dijo si dirigente marko está cascajo de alcaldesa que hizo? infraestructura,obra pública no hizo nada ni lo más básico como la limpieza y reforestación Nada! https://t.co/JHyIAEwClq",0,"https://twitter.com/OIncluido/status/1775555382770847985"
"Apr 3, 2024 @ 09:55:53.000","@lumendoz @carlosalazraki @ClaraBrugadaM @TuAlcaldiaGAM @STaboadaMx Jajajajajajajajajaja.
#ClaramenteIneptaYCorrupta",0,"https://twitter.com/RamonE_Aviles/status/1775552813788954894"
"Apr 3, 2024 @ 09:53:04.000","Háganle esa pregunta a @STaboadaMx busca un hueso mayor pero no pudo con la alcaldía 🙄🙄🙄🙄 
¿Hay agua contaminada en la alcaldía Benito Juárez? https://t.co/6NQxQjEL5b",0,"https://twitter.com/BubbliMotita/status/1775552105769529508"
"Apr 3, 2024 @ 09:50:18.000","@STaboadaMx @GamoMonte Aquí en Xochimilco no vengas a vender tus ideas infames de violencia. Tenemos varios negocios y nunca le hemos pagado a nadie por derecho de piso. Somos gente con cultura y tradiciones. https://t.co/NN20fohk6Q",0,"https://twitter.com/Gabrielggarc/status/1775551409469243692"
"Apr 3, 2024 @ 09:49:13.000","@RiosAnaMa @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX @AccionNacional Me dan tanta risa estos chairos y eso que no soy panista. 😂😂😂",0,"https://twitter.com/angel_sago/status/1775551133630472268"
"Apr 3, 2024 @ 09:49:13.000","@RiosAnaMa @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX @AccionNacional Me dan tanta risa estos chairos y eso que no soy panista. 😂😂😂",0,"https://twitter.com/angel_sago/status/1775551133630472268"
"Apr 3, 2024 @ 09:44:35.000","@STaboadaMx Criticar que las albercas de Iztapalapa no tienen agua es clasismo?  No se preocupen, no sean clasistas y sigan nadando en aire…",0,"https://twitter.com/DiegBallesteros/status/1775549971284320554"
"Apr 3, 2024 @ 09:41:50.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Usar el teléfono mientras se conduce es motivo de multa, ojo ahí @OVIALCDMX @UCS_GCDMX",0,"https://twitter.com/Suki_Moran/status/1775549279366435253"
"Apr 3, 2024 @ 09:41:50.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Usar el teléfono mientras se conduce es motivo de multa, ojo ahí @OVIALCDMX @UCS_GCDMX",0,"https://twitter.com/Suki_Moran/status/1775549279366435253"
"Apr 3, 2024 @ 09:37:52.000","@STaboadaMx @GamoMonte La mayoría de los que estuvieron allí no eran de Xochimilco.

Yo estuve allí.

Primero vas a la cárcel antes de volver a tener un cargo público. 

Aquí no hay cobro de piso, ni mucho menos inseguridad. Vivimos muy tranquilos.",0,"https://twitter.com/Gabrielggarc/status/1775548280019284315"
"Apr 3, 2024 @ 09:36:47.000","@polistermx @STaboadaMx @Chertorivski 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
Simónnnnnnnn",0,"https://twitter.com/Truckzo50Victor/status/1775548004604285065"
"Apr 3, 2024 @ 09:31:51.000","@STaboadaMx Tú hace varios millones que robaste dejaste la clase media y Benito Juárez lo sabe y tu mismo partido te señaló",0,"https://twitter.com/JorgeGallegosII/status/1775546766978330970"
"Apr 3, 2024 @ 09:15:41.000","@RiosAnaMa @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX @AccionNacional No sabía que se les cayó una escuela con niños adentro ni que se les cayó una línea de metro con vagones llenos de personas.",0,"https://twitter.com/ClaraEmbriagada/status/1775542697899577711"
"Apr 3, 2024 @ 09:15:41.000","@RiosAnaMa @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX @AccionNacional No sabía que se les cayó una escuela con niños adentro ni que se les cayó una línea de metro con vagones llenos de personas.",0,"https://twitter.com/ClaraEmbriagada/status/1775542697899577711"
"Apr 3, 2024 @ 09:13:30.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Att. Un pndj0 que su perfil lo pone en ingles para sentirse un poquito importante",0,"https://twitter.com/NeganestuPadre/status/1775542147669766318"
"Apr 3, 2024 @ 09:13:30.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Att. Un pndj0 que su perfil lo pone en ingles para sentirse un poquito importante",0,"https://twitter.com/NeganestuPadre/status/1775542147669766318"
"Apr 3, 2024 @ 09:12:19.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Esto quiere decir que eres poderoso y Taboada y sus delincuentes te tienen miedo, te quieren amedrentar y que dejes tu gran lucha. Todo nuestro apoyo a este ciudadano ejemplar y valiente. Todos contra los delincuentes de Santiago Taboada",0,"https://twitter.com/RamsesMendezDa/status/1775541849559629911"
"Apr 3, 2024 @ 09:12:19.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Esto quiere decir que eres poderoso y Taboada y sus delincuentes te tienen miedo, te quieren amedrentar y que dejes tu gran lucha. Todo nuestro apoyo a este ciudadano ejemplar y valiente. Todos contra los delincuentes de Santiago Taboada",0,"https://twitter.com/RamsesMendezDa/status/1775541849559629911"
"Apr 3, 2024 @ 09:11:14.000","@Mzavalagc @mauriciotabe @STaboadaMx Ni alli ganaran, el pueblo no quiere nada que venga de ustedes, negociantes ,truequemoches, hipócritas y corruptos, ademas de traidores a la patria y al pueblo.",0,"https://twitter.com/ClementeTinoco/status/1775541578385244224"
"Apr 3, 2024 @ 09:08:29.000","@chematierra @BJAlcaldia @SacmexCDMX @SGIRPC_CDMX Hay que ver qué hizo @STaboadaMx en la Benito Juárez..... porque ahí no dicen nada!!!",0,"https://twitter.com/Margari23616833/status/1775540883523248246"
"Apr 3, 2024 @ 09:08:29.000","@chematierra @BJAlcaldia @SacmexCDMX @SGIRPC_CDMX Hay que ver qué hizo @STaboadaMx en la Benito Juárez..... porque ahí no dicen nada!!!",0,"https://twitter.com/Margari23616833/status/1775540883523248246"
"Apr 3, 2024 @ 09:07:44.000","Y esto?? Seguramente es culpa de Calderón no??

O de Xóchitl?? O de Taboada??

Morena, el verdugo de México!!",0,"https://twitter.com/lic_geo/status/1775540694255296901"
"Apr 3, 2024 @ 09:07:36.000","@TaniaOrVe @STaboadaMx @LuisMendozaBJ Pero recuerda que todo es culpa de los perros jajaja",0,"https://twitter.com/dadkom14/status/1775540663758565708"
"Apr 3, 2024 @ 09:03:02.000","@c4jimenez @BJAlcaldia @SSC_CDMX @BlindarBJ Aquí dices, en la santísima, segurisima Benito Juárez!? Ahí donde está el que te paga, Taboada!",0,"https://twitter.com/Ju4n1702/status/1775539514338910632"
"Apr 3, 2024 @ 09:01:29.000","@STaboadaMx @GamoMonte Imagínate rata perdón taguado aguantamos a tus partidos PRI.PAN mas de treinta años
Tu crees que lo que uds robaron no estamos cansadisimos
A huevo pero al FIN YA SE LOS LLEVO LA CHINGADA Y A TI TAMBIEN TE VA A LLEVAR LA CHINGADA Y A LLORAR PORQUE MORENA TE VA A CHINGAR",0,"https://twitter.com/gustraguito53/status/1775539122372825405"
"Apr 3, 2024 @ 08:59:49.000","@Inteligente001 @XochitlGalvez @edelamadrid @ildefonsogv @marianagc @DesireeNavarro @maxcortazarl @DeniseMeadeG @PArsof @OscarAthie @STaboadaMx Una pregunta, ¿es legal los spots del partido verde que aluden a los programas sociales?",0,"https://twitter.com/allarishari/status/1775538702736871916"
"Apr 3, 2024 @ 08:49:04.000","@Cons_guajarda @Pr0gr4m4d0r_MEX @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX No se hagan p*******",0,"https://twitter.com/NanoDante6/status/1775535998383907002"
"Apr 3, 2024 @ 08:49:02.000","@ClaraBrugadaM @catymonreal_ Tanto Claudia como Clara no traen ese carisma que necesitan los mex

Las oratorias acartonadas  de esas candidatas son frías y Falsas, 

No traen impacto social y no penetran en las emociones de los mex

@XochitlGalvez y @STaboadaMx traen el carisma en su ADN e impacto social https://t.co/94fwYoGNES",0,"https://twitter.com/BlasVazquez19/status/1775535989173391762"
"Apr 3, 2024 @ 08:46:32.000","@polistermx @STaboadaMx @Chertorivski Aja.. porque mienten? Pierden toda credibilidad.",0,"https://twitter.com/Eri637/status/1775535360598221119"
"Apr 3, 2024 @ 08:34:19.000","@RaulParedesP @vromog @mauriciotabe @BlindarMH @MiguelTorrucoG @catrina_nortena @RedAMLOmx @RiosAnaMa @elgatopolitico_ @molotovmx Tabe y Taboada son delincuentes, la Escandón al igual que las alcaldías NARCO PANISTAS está infundadas de carteles con sus nombres y en la noche quitan las de Morena. Son ratas no hicieron nada en la Escandon más que pintar el mercado y robarse el presupuesto.",0,"https://twitter.com/GraceSusaa/status/1775532287133614529"
"Apr 3, 2024 @ 08:25:08.000","@polistermx @STaboadaMx @Chertorivski Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja",0,"https://twitter.com/Ciudadano2022/status/1775529973824008269"
"Apr 3, 2024 @ 08:23:19.000","Sin miedo cuando vas a denunciar a Taboada y al exgobernador de Morelos no que no te temblaría la mano mentirosa pero cuando se tratan de tus allegados finges demencia",0,"https://twitter.com/lechonprime/status/1775529517412442175"
"Apr 3, 2024 @ 08:20:02.000","@SocCivilMx @STaboadaMx Para personas malas las del PRI y pan.
Su candidata Xochitl Gálvez Ruiz con nexos con los secuestradores.
La casa Roja.
De dónde saco los 1600 millones de pesos.
Eso sí es gente mala
Cabeza de vaca integrante de un cartel del narco.
Ricardo Anaya un prófugo por desvío de dinero",0,"https://twitter.com/Dannajustdannao/status/1775528691230986688"
"Apr 3, 2024 @ 08:19:58.000","@Mzavalagc @mauriciotabe @STaboadaMx Este 2 de junio todos con MORENA.",0,"https://twitter.com/CandyCa85221949/status/1775528675456471435"
"Apr 3, 2024 @ 08:16:15.000","@ClaraBrugadaM @CiroGomezL @Radio_Formula No es cierto, vas a perder, en CDMX ya no queremos a morena. Todos vamos a votar por #TaboadaJefeDeGobiernoCDMX",0,"https://twitter.com/luciapalafox01/status/1775527739342168067"
"Apr 3, 2024 @ 08:15:55.000","@lopezobrador_ AMLO tu dedazo para Claudia y Clara cuando tenía q estar Omar y Ebrard dl otra bancada ellos si fueron elegidos x sus seguidores Xochitl y Taboada si Ebrard estuviera en el MC hubiera arrasado ganado",0,"https://twitter.com/Armando99249010/status/1775527654411645235"
"Apr 3, 2024 @ 08:10:14.000","Hoy 3 de Abril de 2024 de nueva cuenta por 102 días, le pido y exijo a @XochitlGalvez y a @STaboadaMx que si conoce y tiene pruebas que @AdrianRubalcava y los otros Ex PRIISTAS que apoyan a @Claudiashein busca impunidad por delitos cometidos, por AMOR A MÉXICO y a la CDMX las…",0,"https://twitter.com/FSSanchezCampos/status/1775526225030549587"
"Apr 3, 2024 @ 08:08:45.000","#México 🇲🇽 
#ElecciónMx2024
MONY ARANA 
Candidata a Diputada Local DttoXVII #PRI #BenitoJuárez #CdMx
#BJconMony 
@STaboadaMx @LuisMendozaBJ 
@PRICDMX_ https://t.co/83Fafg7EPX",0,"https://twitter.com/adanmartinezt/status/1775525852106670272"
"Apr 3, 2024 @ 08:08:45.000","#México 🇲🇽 
#ElecciónMx2024
MONY ARANA 
Candidata a Diputada Local DttoXVII #PRI #BenitoJuárez #CdMx
#BJconMony 
@STaboadaMx @LuisMendozaBJ 
@PRICDMX_ https://t.co/83Fafg7EPX",0,"https://twitter.com/adanmartinezt/status/1775525852106670272"
"Apr 3, 2024 @ 08:07:55.000","@polistermx @STaboadaMx @Chertorivski Jajajajja las encuentas patito de encuestadoras patito pagadas por morena",0,"https://twitter.com/Francis44871221/status/1775525642299170965"
"Apr 3, 2024 @ 08:03:49.000","@ClaraBrugadaM @CiroGomezL Pésimas tus propuestas, mejor voto por #TaboadaJefeDeGobiernoCDMX",0,"https://twitter.com/luciapalafox01/status/1775524610605289803"
"Apr 3, 2024 @ 07:55:58.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Oiga don @SSC_CDMX es legal estar grabando con el celular mientras va manejando? Se me hace un poco peligroso. No es que quiera ser chismoso pero siento que alguien le debería de decir algo a este muchacho. No vaya a ser que cause un accidente por querer ganar likes",0,"https://twitter.com/Pr0gr4m4d0r_MEX/status/1775522637092937972"
"Apr 3, 2024 @ 07:48:59.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Ooorale que camionetita 👍🏾 como en cuanto andará ? 🤔",0,"https://twitter.com/AlfredoiMora/status/1775520876395368626"
"Apr 3, 2024 @ 07:47:00.000","@STaboadaMx @AlcaldiaMHmx @mauriciotabe El cártel inmobiliario habla de corrupción. https://t.co/9FiCuPKYyg",0,"https://twitter.com/motecuhzomateo1/status/1775520378229514444"
"Apr 3, 2024 @ 07:46:14.000","Dia 187, Buenos días 
Señores alcaldes recuerden hacer una buena gestión de su puesto, muchas gracias es por México 🇲🇽. 
@lialimon
@alfagonzalezm @giogutierrezag
@Luis_GQM
@mauriciotabe 
@STaboadaMx
@MargaretSaldana

#BuenGobiernoDeOposicion",0,"https://twitter.com/pilgrim11974/status/1775520185912369215"
"Apr 3, 2024 @ 07:46:14.000","Dia 187, Buenos días 
Señores alcaldes recuerden hacer una buena gestión de su puesto, muchas gracias es por México 🇲🇽. 
@lialimon
@alfagonzalezm @giogutierrezag
@Luis_GQM
@mauriciotabe 
@STaboadaMx
@MargaretSaldana

#BuenGobiernoDeOposicion",0,"https://twitter.com/pilgrim11974/status/1775520185912369215"
"Apr 3, 2024 @ 07:46:14.000","Dia 187, Buenos días 
Señores alcaldes recuerden hacer una buena gestión de su puesto, muchas gracias es por México 🇲🇽. 
@lialimon
@alfagonzalezm @giogutierrezag
@Luis_GQM
@mauriciotabe 
@STaboadaMx
@MargaretSaldana

#BuenGobiernoDeOposicion",0,"https://twitter.com/pilgrim11974/status/1775520185912369215"
"Apr 3, 2024 @ 07:46:14.000","Dia 187, Buenos días 
Señores alcaldes recuerden hacer una buena gestión de su puesto, muchas gracias es por México 🇲🇽. 
@lialimon
@alfagonzalezm @giogutierrezag
@Luis_GQM
@mauriciotabe 
@STaboadaMx
@MargaretSaldana

#BuenGobiernoDeOposicion",0,"https://twitter.com/pilgrim11974/status/1775520185912369215"
"Apr 3, 2024 @ 07:46:14.000","Dia 187, Buenos días 
Señores alcaldes recuerden hacer una buena gestión de su puesto, muchas gracias es por México 🇲🇽. 
@lialimon
@alfagonzalezm @giogutierrezag
@Luis_GQM
@mauriciotabe 
@STaboadaMx
@MargaretSaldana

#BuenGobiernoDeOposicion",0,"https://twitter.com/pilgrim11974/status/1775520185912369215"
"Apr 3, 2024 @ 07:38:08.000","@STaboadaMx @lialimon @AlcaldiaAO 
En el Puente que está en Escuadrón 201 y antigua vía a la venta.
La publicidad basura está generando problemas. Eviten accidentes! 
. https://t.co/mDtg7C2sqc",0,"https://twitter.com/beremenri/status/1775518146109063572"
"Apr 3, 2024 @ 07:31:02.000","@DennycheGamon @SacmexCDMX @SOBSECDMX @SGIRPC_CDMX @SEDEMA_CDMX @ColDelValleBJ @En_laDelValle @NarvarteVecinos @ddmexico_bj @BJAlcaldia @STaboadaMx @adn40 @azucenau @El_Universal_Mx @AztecaNoticias Un fuerte y desagradable olor en el agua en la Alcaldía Benito Juárez",0,"https://twitter.com/Miss_Annia/status/1775516359012540503"
"Apr 3, 2024 @ 07:31:02.000","@DennycheGamon @SacmexCDMX @SOBSECDMX @SGIRPC_CDMX @SEDEMA_CDMX @ColDelValleBJ @En_laDelValle @NarvarteVecinos @ddmexico_bj @BJAlcaldia @STaboadaMx @adn40 @azucenau @El_Universal_Mx @AztecaNoticias Un fuerte y desagradable olor en el agua en la Alcaldía Benito Juárez",0,"https://twitter.com/Miss_Annia/status/1775516359012540503"
"Apr 3, 2024 @ 07:29:51.000","@OsvaldoAGS @MetroCDMX @STaboadaMx @TECDMX @INEMexico Puede presentar su queja o denuncia en las oficinas centrales del IECM Huizaches 25, Colonia Rancho Los Colorines, Tlalpan, C.P. 14386, CDMX, o por correo electrónico en la cuenta: oficialiadepartes@iecm.mx",0,"https://twitter.com/iecm/status/1775516061732843803"
"Apr 3, 2024 @ 07:29:26.000","@Armando_ZunigaS @Coparmex_CDMX @ClaraBrugadaM @Chertorivski @STaboadaMx Va estar Brugada esa la que cree que los niños viven 1000 años 😂😂😂🤷🤷🤷🤦🤦🤦 creo que NO TIENE NI UTA IDEA Q ES GOBERNAR solo sabe Gobrerobar sino vean lo que hizo @Alc_Iztapalapa ay @ClaraBrugadaM 
VAS A PERDER!",0,"https://twitter.com/MaEugeniadeJLo1/status/1775515956028096987"
"Apr 3, 2024 @ 07:29:26.000","@Armando_ZunigaS @Coparmex_CDMX @ClaraBrugadaM @Chertorivski @STaboadaMx Va estar Brugada esa la que cree que los niños viven 1000 años 😂😂😂🤷🤷🤷🤦🤦🤦 creo que NO TIENE NI UTA IDEA Q ES GOBERNAR solo sabe Gobrerobar sino vean lo que hizo @Alc_Iztapalapa ay @ClaraBrugadaM 
VAS A PERDER!",0,"https://twitter.com/MaEugeniadeJLo1/status/1775515956028096987"
"Apr 3, 2024 @ 07:29:08.000","@STaboadaMx @lialimon @AlcaldiaAO 
El cambio es la basura que están generando y los problemas que nos ocasiona a los ciudadanos? 

Y esto va para todos los partidos.
@PartidoMorenaMx @AccionNacional @PRI_Nacional https://t.co/vOYGaiNhe7",0,"https://twitter.com/beremenri/status/1775515881818235345"
"Apr 3, 2024 @ 07:26:23.000","@polistermx @STaboadaMx @Chertorivski Jaja https://t.co/lK83kXbUAH",0,"https://twitter.com/juliabols/status/1775515190856929516"
"Apr 3, 2024 @ 07:24:19.000","@SocCivilMx @STaboadaMx Esperemos aguanten cuando hagan un  promocional de morena en TV y radio donde salga el vídeo de xochilt y Fox donde dicen que quitarán los apoyos!",0,"https://twitter.com/thomasfugalde/status/1775514669932757250"
"Apr 3, 2024 @ 07:20:16.000","@STaboadaMx @lialimon @AlcaldiaAO 
En el Puente que está sobre escuadrón 201 y antigua vía a la venta, la basura de su “publicidad” estorba el paso y puede ocasionar un accidente. https://t.co/KzzpNjE5Kh",0,"https://twitter.com/beremenri/status/1775513653032153383"
"Apr 3, 2024 @ 07:19:47.000","@STaboadaMx Tu heredero @LuisMendozaBJ  con un hermano que está escondido porque tiene orden de aprehensión. Seguro ganan los corruptos",0,"https://twitter.com/anibal_guer/status/1775513527316283601"
"Apr 3, 2024 @ 07:15:11.000","Bla bla bla 😑 @staboadamx será el próximo #jefedegobiernocdmx 💙💙💙💙 #fueramorena2024 #narcogobierno",0,"https://www.instagram.com/p/C5SGqUnIJ1o/"
"Apr 3, 2024 @ 07:06:18.000","@Mzavalagc @mauriciotabe @STaboadaMx Asquerosa",0,"https://twitter.com/wikipan/status/1775510136015946006"
"Apr 3, 2024 @ 06:13:37.000","@STaboadaMx @GamoMonte Estoy cansado de tus mentiras y el mal gobierno del PAN en Gto y Qro.
Ni hablar de la Miguel Hidalgo y la Cuathemoc en cdmx",0,"https://twitter.com/mitodel85/status/1775496876395000167"
"Apr 3, 2024 @ 05:36:11.000","@polistermx @STaboadaMx @Chertorivski NO CREAN MENTIRAS. Morena y Brugada están quemados en Cdmx por corruptos e ineptos. Lograron que la gente se diera cuenta de su ignorancia y voracidad. Morena va a perder como en el 2021, por mucho margen en Cdmx, Mty, Gdl, Qro, y Leon.",0,"https://twitter.com/Lfsantana1939/status/1775487459586965588"
"Apr 3, 2024 @ 04:27:29.000","@STaboadaMx Uno, tú no eres clase media. Dos, en especial tú sí eres egoísta te beneficiaste de tu cargo y lo sigues haciendo, porquería humana. 
Sabes bien que a Iztapalapa no vas porque no te quieren.",0,"https://twitter.com/unjoaco/status/1775470168509968462"
